region,date_bin_start,year,catch_taxon,catch_name_en,landing_weight_kg,catch_kg
Covalima,01/11/22,2022,SNA,Snapper/seaperch,0.598715658,2751.024055
Covalima,01/11/22,2022,TUN,Tuna/Bonito/Other Mackerel,0.0527762,242.5000797
Covalima,01/12/22,2022,BEN,Long tom,0.001055878,3.787585704
Covalima,01/12/22,2022,CGX,Jacks/Trevally/Other Scad,0.096059261,344.5783786
Covalima,01/12/22,2022,CJX,Fusilier,2.77E-04,0.992386823
Covalima,01/12/22,2022,CLP,Sardines/pilchards,0.379014918,1359.580992
Covalima,01/12/22,2022,FLY,Flying fish,0.029834403,107.0202903
Covalima,01/12/22,2022,GZP,Garfish,0.011939412,42.82838819
Covalima,01/12/22,2022,LWX,Jobfish,0.027729313,99.4690304
Covalima,01/12/22,2022,MOO,Moonfish,0.005957592,21.37074028
Covalima,01/12/22,2022,MZZ,Other,0.349964089,1255.371494
Covalima,01/12/22,2022,RAX,Short bodied mackerel,0.421384039,1511.565117
Covalima,01/12/22,2022,SDX,Mackerel scad,2.333866437,8371.914384
Covalima,01/12/22,2022,SNA,Snapper/seaperch,0.606370648,2175.138675
Covalima,01/12/22,2022,TUN,Tuna/Bonito/Other Mackerel,0.055284597,198.313796
Covalima,01/01/23,2023,BEN,Long tom,0.001753063,5.898694851
Covalima,01/01/23,2023,CGX,Jacks/Trevally/Other Scad,0.141832966,477.2385806
Covalima,01/01/23,2023,CJX,Fusilier,3.21E-04,1.079785194
Covalima,01/01/23,2023,CLP,Sardines/pilchards,1.114544105,3750.210285
Covalima,01/01/23,2023,FLY,Flying fish,0.103463446,348.1330869
Covalima,01/01/23,2023,GZP,Garfish,0.007540504,25.37223533
Covalima,01/01/23,2023,LWX,Jobfish,0.036065629,121.353378
Covalima,01/01/23,2023,MOO,Moonfish,0.002375975,7.994664848
Covalima,01/01/23,2023,MZZ,Other,0.32799446,1103.633486
Covalima,01/01/23,2023,RAX,Short bodied mackerel,0.482041047,1621.968376
Covalima,01/01/23,2023,SDX,Mackerel scad,1.138672216,3831.396386
Covalima,01/01/23,2023,SNA,Snapper/seaperch,0.470061633,1581.660128
Covalima,01/01/23,2023,TUN,Tuna/Bonito/Other Mackerel,0.125498432,422.2762555
Covalima,01/02/23,2023,BEN,Long tom,8.27E-04,3.05739055
Covalima,01/02/23,2023,CGX,Jacks/Trevally/Other Scad,0.165138807,610.3804633
Covalima,01/02/23,2023,CJX,Fusilier,2.03E-04,0.750042912
Covalima,01/02/23,2023,CLP,Sardines/pilchards,0.99710847,3685.478549
Covalima,01/02/23,2023,FLY,Flying fish,0.096944327,358.3223357
Covalima,01/02/23,2023,GZP,Garfish,0.015062389,55.67309157
Covalima,01/02/23,2023,LWX,Jobfish,0.026050883,96.28839112
Covalima,01/02/23,2023,MOO,Moonfish,0.003760622,13.89988196
Covalima,01/02/23,2023,MZZ,Other,0.228969339,846.3087125
Covalima,01/02/23,2023,RAX,Short bodied mackerel,0.327148912,1209.196725
Covalima,01/02/23,2023,SDX,Mackerel scad,1.437318043,5312.566262
Covalima,01/02/23,2023,SNA,Snapper/seaperch,0.319683299,1181.60258
Covalima,01/02/23,2023,TUN,Tuna/Bonito/Other Mackerel,0.090537939,334.6432621
Covalima,01/03/23,2023,BEN,Long tom,6.32E-04,2.460097443
Covalima,01/03/23,2023,CGX,Jacks/Trevally/Other Scad,0.134889355,525.0549821
Covalima,01/03/23,2023,CJX,Fusilier,1.73E-04,0.672527987
Covalima,01/03/23,2023,CLP,Sardines/pilchards,1.008769519,3926.621637
Covalima,01/03/23,2023,FLY,Flying fish,0.072717969,283.0537072
Covalima,01/03/23,2023,GZP,Garfish,0.008930797,34.7630071
Covalima,01/03/23,2023,LWX,Jobfish,0.030032867,116.9025276
Covalima,01/03/23,2023,MOO,Moonfish,0.003836281,14.93267332
Covalima,01/03/23,2023,MZZ,Other,0.268855767,1046.517417
Covalima,01/03/23,2023,RAX,Short bodied mackerel,0.320372891,1247.047122
Covalima,01/03/23,2023,SDX,Mackerel scad,1.333488521,5190.585939
Covalima,01/03/23,2023,SNA,Snapper/seaperch,0.349170851,1359.142789
Covalima,01/03/23,2023,TUN,Tuna/Bonito/Other Mackerel,0.095938476,373.4392151
Covalima,01/04/23,2023,BEN,Long tom,9.06E-04,2.692531704
Covalima,01/04/23,2023,CGX,Jacks/Trevally/Other Scad,0.123941647,368.1804429
Covalima,01/04/23,2023,CJX,Fusilier,3.07E-04,0.911125035
Covalima,01/04/23,2023,CLP,Sardines/pilchards,0.730017729,2168.58706
Covalima,01/04/23,2023,FLY,Flying fish,0.055432082,164.6662688
Covalima,01/04/23,2023,GZP,Garfish,0.018132784,53.86515817
Covalima,01/04/23,2023,LWX,Jobfish,0.045177174,134.203089
Covalima,01/04/23,2023,MOO,Moonfish,0.001797776,5.340464278
Covalima,01/04/23,2023,MZZ,Other,0.35667902,1059.548935
Covalima,01/04/23,2023,RAX,Short bodied mackerel,0.369136796,1096.555943
Covalima,01/04/23,2023,SDX,Mackerel scad,1.536283986,4563.677619
Covalima,01/04/23,2023,SNA,Snapper/seaperch,0.395593445,1175.147932
Covalima,01/04/23,2023,TUN,Tuna/Bonito/Other Mackerel,0.093473086,277.6706883
Covalima,01/05/23,2023,BEN,Long tom,9.38E-04,3.12245699
Covalima,01/05/23,2023,CGX,Jacks/Trevally/Other Scad,0.117876262,392.3439304
Covalima,01/05/23,2023,CJX,Fusilier,2.73E-04,0.909941856
Covalima,01/05/23,2023,CLP,Sardines/pilchards,0.849105574,2826.195995
Covalima,01/05/23,2023,FLY,Flying fish,0.063376729,210.945569
Covalima,01/05/23,2023,GZP,Garfish,0.010705193,35.63158121
Covalima,01/05/23,2023,LWX,Jobfish,0.038805004,129.1600834
Covalima,01/05/23,2023,MOO,Moonfish,0.005534868,18.42247107
Covalima,01/05/23,2023,MZZ,Other,0.399678473,1330.305363
Covalima,01/05/23,2023,RAX,Short bodied mackerel,0.330509929,1100.082093
Covalima,01/05/23,2023,SDX,Mackerel scad,1.461045085,4862.999248
Covalima,01/05/23,2023,SNA,Snapper/seaperch,0.421796053,1403.922378
Covalima,01/05/23,2023,TUN,Tuna/Bonito/Other Mackerel,0.098982156,329.4560546
Covalima,01/06/23,2023,BEN,Long tom,0.001098819,3.808870593
Covalima,01/06/23,2023,CGX,Jacks/Trevally/Other Scad,0.088220225,305.8005976
Covalima,01/06/23,2023,CJX,Fusilier,2.79E-04,0.96796789
Covalima,01/06/23,2023,CLP,Sardines/pilchards,0.567821623,1968.258311
Covalima,01/06/23,2023,FLY,Flying fish,0.036245413,125.6386365
Covalima,01/06/23,2023,GZP,Garfish,0.015285682,52.98525075
Covalima,01/06/23,2023,LWX,Jobfish,0.02991652,103.7005929
Covalima,01/06/23,2023,MOO,Moonfish,0.002376162,8.236565156
Covalima,01/06/23,2023,MZZ,Other,0.378861457,1313.259626
Covalima,01/06/23,2023,RAX,Short bodied mackerel,0.439484909,1523.400643
Covalima,01/06/23,2023,SDX,Mackerel scad,1.800553026,6241.314731
Covalima,01/06/23,2023,SNA,Snapper/seaperch,0.500704981,1735.609742
Covalima,01/06/23,2023,TUN,Tuna/Bonito/Other Mackerel,0.065732631,227.8511288
Covalima,01/07/23,2023,BEN,Long tom,0,0
Covalima,01/07/23,2023,CGX,Jacks/Trevally/Other Scad,0.044025132,137.3506758
Covalima,01/07/23,2023,CJX,Fusilier,0,0
Covalima,01/07/23,2023,CLP,Sardines/pilchards,0,0
Covalima,01/07/23,2023,FLY,Flying fish,0,0
Covalima,01/07/23,2023,GZP,Garfish,0,0
Covalima,01/07/23,2023,LWX,Jobfish,0,0
Covalima,01/07/23,2023,MOO,Moonfish,0,0
Covalima,01/07/23,2023,MZZ,Other,0.61221814,1910.013
Covalima,01/07/23,2023,RAX,Short bodied mackerel,2.659146563,8296.069928
Covalima,01/07/23,2023,SDX,Mackerel scad,0.985306075,3073.981785
Covalima,01/07/23,2023,SNA,Snapper/seaperch,1.056522494,3296.164495
Covalima,01/07/23,2023,TUN,Tuna/Bonito/Other Mackerel,0,0
Covalima,01/08/23,2023,BEN,Long tom,0,0
Covalima,01/08/23,2023,CGX,Jacks/Trevally/Other Scad,0,0
Covalima,01/08/23,2023,CJX,Fusilier,0,0
Covalima,01/08/23,2023,CLP,Sardines/pilchards,0,0
Covalima,01/08/23,2023,FLY,Flying fish,0,0
Covalima,01/08/23,2023,GZP,Garfish,0,0
Covalima,01/08/23,2023,LWX,Jobfish,0,0
Covalima,01/08/23,2023,MOO,Moonfish,0,0
Covalima,01/08/23,2023,MZZ,Other,0,0
Covalima,01/08/23,2023,RAX,Short bodied mackerel,0,0
Covalima,01/08/23,2023,SDX,Mackerel scad,0,0
Covalima,01/08/23,2023,SNA,Snapper/seaperch,4.196086065,15124.94364
Covalima,01/08/23,2023,TUN,Tuna/Bonito/Other Mackerel,0,0
Covalima,01/09/23,2023,BEN,Long tom,0,0
Covalima,01/09/23,2023,CGX,Jacks/Trevally/Other Scad,0,0
Covalima,01/09/23,2023,CJX,Fusilier,0,0
Covalima,01/09/23,2023,CLP,Sardines/pilchards,0.040009331,127.0864161
Covalima,01/09/23,2023,FLY,Flying fish,0,0
Covalima,01/09/23,2023,GZP,Garfish,0,0
Covalima,01/09/23,2023,LWX,Jobfish,0.102585364,325.8541401
Covalima,01/09/23,2023,MOO,Moonfish,0,0
Covalima,01/09/23,2023,MZZ,Other,0.221905837,704.8660012
Covalima,01/09/23,2023,RAX,Short bodied mackerel,0,0
Covalima,01/09/23,2023,SDX,Mackerel scad,3.509873611,11148.83058
Covalima,01/09/23,2023,SNA,Snapper/seaperch,0.053241783,169.1182332
Covalima,01/09/23,2023,TUN,Tuna/Bonito/Other Mackerel,0,0
Covalima,01/10/23,2023,BEN,Long tom,0,0
Covalima,01/10/23,2023,CGX,Jacks/Trevally/Other Scad,0,0
Covalima,01/10/23,2023,CJX,Fusilier,0,0
Covalima,01/10/23,2023,CLP,Sardines/pilchards,0,0
Covalima,01/10/23,2023,FLY,Flying fish,0,0
Covalima,01/10/23,2023,GZP,Garfish,0,0
Covalima,01/10/23,2023,LWX,Jobfish,0,0
Covalima,01/10/23,2023,MOO,Moonfish,0,0
Covalima,01/10/23,2023,MZZ,Other,0.492067029,1565.389698
Covalima,01/10/23,2023,RAX,Short bodied mackerel,1.662516194,5288.884586
Covalima,01/10/23,2023,SDX,Mackerel scad,2.362828482,7516.755135
Covalima,01/10/23,2023,SNA,Snapper/seaperch,0.294352777,936.4106478
Covalima,01/10/23,2023,TUN,Tuna/Bonito/Other Mackerel,0.023421599,74.51003075
Ainaro,01/01/18,2018,BEN,Long tom,0.016261919,2.440565948
Ainaro,01/01/18,2018,CGX,Jacks/Trevally/Other Scad,5.002636443,750.7886394
Ainaro,01/01/18,2018,CLP,Sardines/pilchards,0.985945662,147.9693379
Ainaro,01/01/18,2018,MZZ,Other,3.628661969,544.5844834
Ainaro,01/01/18,2018,RAX,Short bodied mackerel,0.066547093,9.987294146
Ainaro,01/01/18,2018,SDX,Mackerel scad,0.682408172,102.4148584
Ainaro,01/01/18,2018,SNA,Snapper/seaperch,4.276968997,641.88149
Ainaro,01/01/18,2018,TUN,Tuna/Bonito/Other Mackerel,1.185707646,177.9493354
Ainaro,01/02/18,2018,BEN,Long tom,0.008249337,2.287772117
Ainaro,01/02/18,2018,CGX,Jacks/Trevally/Other Scad,3.413947278,946.7831182
Ainaro,01/02/18,2018,CLP,Sardines/pilchards,0.613449889,170.1268215
Ainaro,01/02/18,2018,MZZ,Other,1.842753278,511.0470528
Ainaro,01/02/18,2018,RAX,Short bodied mackerel,0.034919171,9.684063449
Ainaro,01/02/18,2018,SDX,Mackerel scad,0.562143126,155.8980201
Ainaro,01/02/18,2018,SNA,Snapper/seaperch,4.937438617,1369.289901
Ainaro,01/02/18,2018,TUN,Tuna/Bonito/Other Mackerel,1.161542981,322.128374
Ainaro,01/03/18,2018,BEN,Long tom,0.005568429,2.474926498
Ainaro,01/03/18,2018,CGX,Jacks/Trevally/Other Scad,3.341960612,1485.35721
Ainaro,01/03/18,2018,CLP,Sardines/pilchards,1.057318147,469.932269
Ainaro,01/03/18,2018,MZZ,Other,2.621952946,1165.344887
Ainaro,01/03/18,2018,RAX,Short bodied mackerel,0.053677126,23.85716494
Ainaro,01/03/18,2018,SDX,Mackerel scad,1.046138443,464.963373
Ainaro,01/03/18,2018,SNA,Snapper/seaperch,2.123994238,944.0237397
Ainaro,01/03/18,2018,TUN,Tuna/Bonito/Other Mackerel,1.11514794,495.6351151
Ainaro,01/04/18,2018,BEN,Long tom,0.008969092,1.718814141
Ainaro,01/04/18,2018,CGX,Jacks/Trevally/Other Scad,3.653130539,700.07674
Ainaro,01/04/18,2018,CLP,Sardines/pilchards,1.09963879,210.7320095
Ainaro,01/04/18,2018,MZZ,Other,2.291858594,439.2060115
Ainaro,01/04/18,2018,RAX,Short bodied mackerel,0.04314034,8.267306148
Ainaro,01/04/18,2018,SDX,Mackerel scad,0.712461728,136.534372
Ainaro,01/04/18,2018,SNA,Snapper/seaperch,2.516294194,482.2162848
Ainaro,01/04/18,2018,TUN,Tuna/Bonito/Other Mackerel,2.359141789,452.0999935
Ainaro,01/05/18,2018,BEN,Long tom,0.010727672,2.735491445
Ainaro,01/05/18,2018,CGX,Jacks/Trevally/Other Scad,2.01644364,514.1809343
Ainaro,01/05/18,2018,CLP,Sardines/pilchards,1.351928948,344.7337064
Ainaro,01/05/18,2018,MZZ,Other,1.501240519,382.8072539
Ainaro,01/05/18,2018,RAX,Short bodied mackerel,0.042790675,10.91136332
Ainaro,01/05/18,2018,SDX,Mackerel scad,0.672264423,171.4233624
Ainaro,01/05/18,2018,SNA,Snapper/seaperch,3.677039326,937.6227923
Ainaro,01/05/18,2018,TUN,Tuna/Bonito/Other Mackerel,0.915956042,233.5632517
Ainaro,01/06/18,2018,BEN,Long tom,0.018880286,3.71540389
Ainaro,01/06/18,2018,CGX,Jacks/Trevally/Other Scad,2.617353367,515.0623642
Ainaro,01/06/18,2018,CLP,Sardines/pilchards,1.388400719,273.2198738
Ainaro,01/06/18,2018,MZZ,Other,2.674176445,526.2444343
Ainaro,01/06/18,2018,RAX,Short bodied mackerel,0.036343322,7.151910705
Ainaro,01/06/18,2018,SDX,Mackerel scad,0.767375157,151.0098207
Ainaro,01/06/18,2018,SNA,Snapper/seaperch,4.293598528,844.9264193
Ainaro,01/06/18,2018,TUN,Tuna/Bonito/Other Mackerel,1.657388228,326.1532469
Ainaro,01/07/18,2018,BEN,Long tom,0.009762652,1.492986786
Ainaro,01/07/18,2018,CGX,Jacks/Trevally/Other Scad,1.816857444,277.8490968
Ainaro,01/07/18,2018,CLP,Sardines/pilchards,1.560559584,238.6538758
Ainaro,01/07/18,2018,MZZ,Other,2.376005647,363.3587353
Ainaro,01/07/18,2018,RAX,Short bodied mackerel,0.024710976,3.779009918
Ainaro,01/07/18,2018,SDX,Mackerel scad,0.582023875,89.00797835
Ainaro,01/07/18,2018,SNA,Snapper/seaperch,1.921315661,293.8237245
Ainaro,01/07/18,2018,TUN,Tuna/Bonito/Other Mackerel,1.720467806,263.108384
Ainaro,01/08/18,2018,BEN,Long tom,0.006495012,1.384882553
Ainaro,01/08/18,2018,CGX,Jacks/Trevally/Other Scad,3.29238769,702.011008
Ainaro,01/08/18,2018,CLP,Sardines/pilchards,1.714307152,365.5287909
Ainaro,01/08/18,2018,MZZ,Other,3.073031581,655.2393584
Ainaro,01/08/18,2018,RAX,Short bodied mackerel,0.041692917,8.88986638
Ainaro,01/08/18,2018,SDX,Mackerel scad,1.274344331,271.7188352
Ainaro,01/08/18,2018,SNA,Snapper/seaperch,4.651990031,991.908766
Ainaro,01/08/18,2018,TUN,Tuna/Bonito/Other Mackerel,1.554080654,331.3649027
Ainaro,01/09/18,2018,BEN,Long tom,0.009344708,0.909413762
Ainaro,01/09/18,2018,CGX,Jacks/Trevally/Other Scad,1.580173733,153.7802658
Ainaro,01/09/18,2018,CLP,Sardines/pilchards,1.561590485,151.9717704
Ainaro,01/09/18,2018,MZZ,Other,2.762296045,268.822732
Ainaro,01/09/18,2018,RAX,Short bodied mackerel,0.033153866,3.226487223
Ainaro,01/09/18,2018,SDX,Mackerel scad,0.905893567,88.1602767
Ainaro,01/09/18,2018,SNA,Snapper/seaperch,4.355009742,423.8233693
Ainaro,01/09/18,2018,TUN,Tuna/Bonito/Other Mackerel,2.15248378,209.4766675
Ainaro,01/10/18,2018,BEN,Long tom,0.020571997,3.250201585
Ainaro,01/10/18,2018,CGX,Jacks/Trevally/Other Scad,2.045286984,323.1380572
Ainaro,01/10/18,2018,CLP,Sardines/pilchards,2.071018154,327.2033646
Ainaro,01/10/18,2018,MZZ,Other,1.15698503,182.7938562
Ainaro,01/10/18,2018,RAX,Short bodied mackerel,0.078075466,12.33526379
Ainaro,01/10/18,2018,SDX,Mackerel scad,0.791604393,125.0668036
Ainaro,01/10/18,2018,SNA,Snapper/seaperch,2.245498198,354.7697368
Ainaro,01/10/18,2018,TUN,Tuna/Bonito/Other Mackerel,2.433788567,384.5180238
Ainaro,01/11/18,2018,BEN,Long tom,0.013536709,1.679823452
Ainaro,01/11/18,2018,CGX,Jacks/Trevally/Other Scad,1.58548941,196.7496162
Ainaro,01/11/18,2018,CLP,Sardines/pilchards,2.098069176,260.3576551
Ainaro,01/11/18,2018,MZZ,Other,2.345663644,291.0826265
Ainaro,01/11/18,2018,RAX,Short bodied mackerel,0.040032046,4.967734055
Ainaro,01/11/18,2018,SDX,Mackerel scad,1.344324038,166.8224567
Ainaro,01/11/18,2018,SNA,Snapper/seaperch,3.975880196,493.3826096
Ainaro,01/11/18,2018,TUN,Tuna/Bonito/Other Mackerel,3.374595728,418.7668552
Ainaro,01/12/18,2018,BEN,Long tom,0.008248959,1.186486744
Ainaro,01/12/18,2018,CGX,Jacks/Trevally/Other Scad,1.603402767,230.6249893
Ainaro,01/12/18,2018,CLP,Sardines/pilchards,2.504467683,360.2294099
Ainaro,01/12/18,2018,MZZ,Other,2.022413384,290.8932644
Ainaro,01/12/18,2018,RAX,Short bodied mackerel,0.045334685,6.520701695
Ainaro,01/12/18,2018,SDX,Mackerel scad,0.752067566,108.1734285
Ainaro,01/12/18,2018,SNA,Snapper/seaperch,3.597515644,517.4476584
Ainaro,01/12/18,2018,TUN,Tuna/Bonito/Other Mackerel,1.888791552,271.6738056
Ainaro,01/01/19,2019,BEN,Long tom,0.005091469,0.116092655
Ainaro,01/01/19,2019,CGX,Jacks/Trevally/Other Scad,3.642660232,83.05778304
Ainaro,01/01/19,2019,CLP,Sardines/pilchards,0.913401214,20.82683397
Ainaro,01/01/19,2019,MZZ,Other,3.385078971,77.18456754
Ainaro,01/01/19,2019,RAX,Short bodied mackerel,0.053120005,1.211210916
Ainaro,01/01/19,2019,SDX,Mackerel scad,0.481973303,10.98967005
Ainaro,01/01/19,2019,SNA,Snapper/seaperch,5.640841424,128.6191281
Ainaro,01/01/19,2019,TUN,Tuna/Bonito/Other Mackerel,1.540745577,35.13116889
Ainaro,01/02/19,2019,BEN,Long tom,0.009573963,0.211885606
Ainaro,01/02/19,2019,CGX,Jacks/Trevally/Other Scad,2.903227984,64.25262431
Ainaro,01/02/19,2019,CLP,Sardines/pilchards,0.826143257,18.28374231
Ainaro,01/02/19,2019,MZZ,Other,2.254446022,49.89414336
Ainaro,01/02/19,2019,RAX,Short bodied mackerel,0.046889548,1.037733355
Ainaro,01/02/19,2019,SDX,Mackerel scad,0.351446841,7.778025689
Ainaro,01/02/19,2019,SNA,Snapper/seaperch,6.041513753,133.7074166
Ainaro,01/02/19,2019,TUN,Tuna/Bonito/Other Mackerel,1.583817348,35.05216317
Ainaro,01/03/19,2019,BEN,Long tom,0.007577479,0.192538543
Ainaro,01/03/19,2019,CGX,Jacks/Trevally/Other Scad,3.424188418,87.0062758
Ainaro,01/03/19,2019,CLP,Sardines/pilchards,1.381898915,35.11310227
Ainaro,01/03/19,2019,MZZ,Other,3.452534449,87.72652895
Ainaro,01/03/19,2019,RAX,Short bodied mackerel,0.040199236,1.021434976
Ainaro,01/03/19,2019,SDX,Mackerel scad,0.417666168,10.61261045
Ainaro,01/03/19,2019,SNA,Snapper/seaperch,5.072117461,128.8790209
Ainaro,01/03/19,2019,TUN,Tuna/Bonito/Other Mackerel,0.744732381,18.92313827
Ainaro,01/04/19,2019,BEN,Long tom,0.008026278,0.228631777
Ainaro,01/04/19,2019,CGX,Jacks/Trevally/Other Scad,3.086677259,87.92524572
Ainaro,01/04/19,2019,CLP,Sardines/pilchards,1.24894261,35.5766336
Ainaro,01/04/19,2019,MZZ,Other,1.771842665,50.4716524
Ainaro,01/04/19,2019,RAX,Short bodied mackerel,0.036466042,1.038749889
Ainaro,01/04/19,2019,SDX,Mackerel scad,1.1464516,32.65713589
Ainaro,01/04/19,2019,SNA,Snapper/seaperch,4.64341927,132.2696693
Ainaro,01/04/19,2019,TUN,Tuna/Bonito/Other Mackerel,1.218102806,34.69814936
Ainaro,01/05/19,2019,BEN,Long tom,0,0
Ainaro,01/05/19,2019,CGX,Jacks/Trevally/Other Scad,6.273350385,350.51196
Ainaro,01/05/19,2019,CLP,Sardines/pilchards,0.757261879,42.31062021
Ainaro,01/05/19,2019,MZZ,Other,0.299478504,16.73281276
Ainaro,01/05/19,2019,RAX,Short bodied mackerel,0,0
Ainaro,01/05/19,2019,SDX,Mackerel scad,0,0
Ainaro,01/05/19,2019,SNA,Snapper/seaperch,0,0
Ainaro,01/05/19,2019,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/06/19,2019,BEN,Long tom,0,0
Ainaro,01/06/19,2019,CGX,Jacks/Trevally/Other Scad,1.90513702,132.5438519
Ainaro,01/06/19,2019,CLP,Sardines/pilchards,2.262366797,157.3969779
Ainaro,01/06/19,2019,MZZ,Other,4.480776579,311.7357863
Ainaro,01/06/19,2019,RAX,Short bodied mackerel,0,0
Ainaro,01/06/19,2019,SDX,Mackerel scad,0,0
Ainaro,01/06/19,2019,SNA,Snapper/seaperch,0,0
Ainaro,01/06/19,2019,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/07/19,2019,BEN,Long tom,0,0
Ainaro,01/07/19,2019,CGX,Jacks/Trevally/Other Scad,1.703524961,252.3356126
Ainaro,01/07/19,2019,CLP,Sardines/pilchards,2.444592958,362.106735
Ainaro,01/07/19,2019,MZZ,Other,1.835499038,271.8843485
Ainaro,01/07/19,2019,RAX,Short bodied mackerel,0,0
Ainaro,01/07/19,2019,SDX,Mackerel scad,2.224324019,329.479272
Ainaro,01/07/19,2019,SNA,Snapper/seaperch,0,0
Ainaro,01/07/19,2019,TUN,Tuna/Bonito/Other Mackerel,1.444250894,213.9304927
Ainaro,01/08/19,2019,BEN,Long tom,0,0
Ainaro,01/08/19,2019,CGX,Jacks/Trevally/Other Scad,2.392588138,309.2882594
Ainaro,01/08/19,2019,CLP,Sardines/pilchards,3.365301591,435.0302734
Ainaro,01/08/19,2019,MZZ,Other,0,0
Ainaro,01/08/19,2019,RAX,Short bodied mackerel,0,0
Ainaro,01/08/19,2019,SDX,Mackerel scad,0,0
Ainaro,01/08/19,2019,SNA,Snapper/seaperch,0,0
Ainaro,01/08/19,2019,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/09/19,2019,BEN,Long tom,0.282745408,42.03606616
Ainaro,01/09/19,2019,CGX,Jacks/Trevally/Other Scad,2.101778251,312.4736502
Ainaro,01/09/19,2019,CLP,Sardines/pilchards,0.71242447,105.916918
Ainaro,01/09/19,2019,MZZ,Other,1.018033943,151.3522096
Ainaro,01/09/19,2019,RAX,Short bodied mackerel,0,0
Ainaro,01/09/19,2019,SDX,Mackerel scad,0.175269307,26.05747779
Ainaro,01/09/19,2019,SNA,Snapper/seaperch,0,0
Ainaro,01/09/19,2019,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/10/19,2019,BEN,Long tom,0,0
Ainaro,01/10/19,2019,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/10/19,2019,CLP,Sardines/pilchards,0.820974296,134.5000253
Ainaro,01/10/19,2019,MZZ,Other,6.12650187,1003.703357
Ainaro,01/10/19,2019,RAX,Short bodied mackerel,0,0
Ainaro,01/10/19,2019,SDX,Mackerel scad,0,0
Ainaro,01/10/19,2019,SNA,Snapper/seaperch,0,0
Ainaro,01/10/19,2019,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/11/19,2019,BEN,Long tom,0.107716249,23.22789606
Ainaro,01/11/19,2019,CGX,Jacks/Trevally/Other Scad,2.424379541,522.7923972
Ainaro,01/11/19,2019,CLP,Sardines/pilchards,2.109452174,454.8815646
Ainaro,01/11/19,2019,MZZ,Other,17.06739758,3680.407932
Ainaro,01/11/19,2019,RAX,Short bodied mackerel,0,0
Ainaro,01/11/19,2019,SDX,Mackerel scad,0,0
Ainaro,01/11/19,2019,SNA,Snapper/seaperch,0,0
Ainaro,01/11/19,2019,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/12/19,2019,BEN,Long tom,0,0
Ainaro,01/12/19,2019,CGX,Jacks/Trevally/Other Scad,0,0
Ainaro,01/12/19,2019,CLP,Sardines/pilchards,2.903424141,1113.574847
Ainaro,01/12/19,2019,MZZ,Other,2.078517261,797.1913257
Ainaro,01/12/19,2019,RAX,Short bodied mackerel,0,0
Ainaro,01/12/19,2019,SDX,Mackerel scad,4.036690335,1548.226026
Ainaro,01/12/19,2019,SNA,Snapper/seaperch,0,0
Ainaro,01/12/19,2019,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/01/20,2020,BEN,Long tom,0,0
Ainaro,01/01/20,2020,CGX,Jacks/Trevally/Other Scad,7.166611514,1845.099646
Ainaro,01/01/20,2020,CLP,Sardines/pilchards,0,0
Ainaro,01/01/20,2020,MZZ,Other,35.13440762,9045.625389
Ainaro,01/01/20,2020,RAX,Short bodied mackerel,0.930825151,239.6481451
Ainaro,01/01/20,2020,SDX,Mackerel scad,0,0
Ainaro,01/01/20,2020,SNA,Snapper/seaperch,1.743077056,448.7686897
Ainaro,01/01/20,2020,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/02/20,2020,BEN,Long tom,0,0
Ainaro,01/02/20,2020,CGX,Jacks/Trevally/Other Scad,13.627067,8017.764199
Ainaro,01/02/20,2020,CLP,Sardines/pilchards,0,0
Ainaro,01/02/20,2020,MZZ,Other,0,0
Ainaro,01/02/20,2020,RAX,Short bodied mackerel,0,0
Ainaro,01/02/20,2020,SDX,Mackerel scad,0,0
Ainaro,01/02/20,2020,SNA,Snapper/seaperch,0,0
Ainaro,01/02/20,2020,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/03/20,2020,BEN,Long tom,0,0
Ainaro,01/03/20,2020,CGX,Jacks/Trevally/Other Scad,4.289185731,2753.410154
Ainaro,01/03/20,2020,CLP,Sardines/pilchards,1.85725781,1192.252524
Ainaro,01/03/20,2020,MZZ,Other,0,0
Ainaro,01/03/20,2020,RAX,Short bodied mackerel,0,0
Ainaro,01/03/20,2020,SDX,Mackerel scad,0,0
Ainaro,01/03/20,2020,SNA,Snapper/seaperch,0,0
Ainaro,01/03/20,2020,TUN,Tuna/Bonito/Other Mackerel,0,0
Ainaro,01/04/20,2020,BEN,Long tom,0,0
Ainaro,01/04/20,2020,CGX,Jacks/Trevally/Other Scad,12.71990124,1405.064723
Ainaro,01/04/20,2020,CLP,Sardines/pilchards,0,0
Ainaro,01/04/20,2020,MZZ,Other,2.628833671,290.3860165
Ainaro,01/04/20,2020,RAX,Short bodied mackerel,0,0
Ainaro,01/04/20,2020,SDX,Mackerel scad,0,0
